id,asin.original,asin.variant,review_data,date.date,date.unix,name,rating,title,review,verified_purchase,media,positive_sentiment,negative_sentiment,asin,num_tokens,review_num_tokens,response
84,B07X7YFZWG,B07X7YFZWG,"Reviewed in the United States 🇺🇸 on September 10, 2022",2022-09-10,1662764400,MegaMom,4,Easy to use,Fun little portable magnetic drawing board Perfect for car rides,False,[],0.973357915878296,0.0032026907429099,B07X7YFZWG,10,10,"{""Review Summary"": ""Fun and portable magnetic drawing board for car rides."",""Observed Technical Facts"": ""Magnetic drawing board"",""Improvements expected / what users request"": ""Unknown"",""Complaints and issues users have experienced"": ""Unknown"",""How the product is used"": ""For drawing during car rides"",""Where the product is used"": ""In the car"",""Sentiment"": ""Positive"",""Anger"": ""No"",""Anger Reason"": ""N/A"",""Delight"": ""Yes"",""Delight Reason"": ""Fun and portable"",""Disappointment"": ""No"",""Disappointment Reason"": ""N/A"",""Time"": ""Unknown"",""Season"": ""Unknown"",""Weather"": ""Unknown"",""User Known"": ""No"",""User Description"": ""Unknown""}"
85,B07X7YFZWG,B07X7YFZWG,"Reviewed in the United States 🇺🇸 on September 10, 2022",2022-09-10,1662764400,Hailey,3,Alright,I feel like this toy is really loud Its a cool concept but not worth the money in my opinion The balls get stuck alot as well,False,[],0.0129437521100044,0.7076740264892578,B07X7YFZWG,27,27,"{""Review Summary"": ""Loud toy with cool concept, but not worth the money"",""Observed Technical Facts"": ""Loud noise level, ball getting stuck"",""Improvements expected / what users request"": ""Quieter operation, better ball mechanism"",""Complaints and issues users have experienced"": ""Loud noise level, ball getting stuck frequently"",""How the product is used"": ""Unknown"",""Where the product is used"": ""Unknown"",""Sentiment"": ""Negative"",""Anger"": ""No"",""Anger Reason"": ""N/A"",""Delight"": ""No"",""Delight Reason"": ""N/A"",""Disappointment"": ""Yes"",""Disappointment Reason"": ""Loud noise level, ball getting stuck frequently"",""Time"": ""Unknown"",""Season"": ""Unknown"",""Weather"": ""Unknown"",""User Known"": ""No"",""User Description"": ""Unknown""}"
86,B07X7YFZWG,B07XCRT49W,"Reviewed in the United States 🇺🇸 on September 6, 2022",2022-09-06,1662418800,Lea,5,Fun,I bought 2 of these for my kids as one of many activites for our 6 hour summer roadtrip They both loved them 7yo and 2yo Theyre easy to play with and quite satisfying as wellThey are a bit noisy to play with but not too bad,False,[],0.9473875761032104,0.0029093555640429,B07X7YFZWG,57,57,"{""Review Summary"": ""Great entertainment for kids during long road trips."",""Observed Technical Facts"": ""Unknown"",""Improvements expected / what users request"": ""Unknown"",""Complaints and issues users have experienced"": ""Slightly noisy"",""How the product is used"": ""Entertainment during road trips"",""Where the product is used"": ""Car"",""Sentiment"": ""Positive"",""Anger"": ""No"",""Anger Reason"": ""N/A"",""Delight"": ""Yes"",""Delight Reason"": ""Loved by both 7yo and 2yo, easy to play with, satisfying"",""Disappointment"": ""No"",""Disappointment Reason"": ""N/A"",""Time"": ""Summer"",""Season"": ""Unknown"",""Weather"": ""Unknown"",""User Known"": ""No"",""User Description"": ""Parent who purchased the product for their kids""}"
87,B07X7YFZWG,B07X7YFZWG,"Reviewed in the United States 🇺🇸 on September 5, 2022",2022-09-05,1662332400,Hooligan Family,5,"Sturdy, Fun Good Buy",We bought this for a road trip and it ended up being a good independent toy for our 3yo Super strong magnetic field Easy to use,False,[],0.9649980068206788,0.0035367128439247,B07X7YFZWG,28,28,"{""Review Summary"": ""Great toy for a road trip or independent play"",""Observed Technical Facts"": ""Strong magnetic field"",""Improvements expected / what users request"": ""Unknown"",""Complaints and issues users have experienced"": ""None mentioned"",""How the product is used"": ""Independent play"",""Where the product is used"": ""Road trip, home"",""Sentiment"": ""Positive"",""Anger"": ""No"",""Anger Reason"": ""N/A"",""Delight"": ""Yes"",""Delight Reason"": ""Strong magnetic field, easy to use"",""Disappointment"": ""No"",""Disappointment Reason"": ""N/A"",""Time"": ""Unknown"",""Season"": ""Unknown"",""Weather"": ""Unknown"",""User Known"": ""Yes"",""User Description"": ""Parent of a 3-year-old who used the toy for a road trip""}"
88,B07X7YFZWG,B07X7YFZWG,"Reviewed in the United States 🇺🇸 on September 2, 2022",2022-09-02,1662073200,Jessica,5,I love it,I just love the sound of this product its so fun and theres no mess or cleanup its perfect for me,False,[],0.9915274381637572,0.0016897560562938,B07X7YFZWG,21,21,"{""Review Summary"": ""Positive review of the product's sound quality and convenience."",""Observed Technical Facts"": ""Unknown"",""Improvements expected / what users request"": ""Unknown"",""Complaints and issues users have experienced"": ""Unknown"",""How the product is used"": ""Unknown"",""Where the product is used"": ""Unknown"",""Sentiment"": ""Delight"",""Anger"": ""No"",""Anger Reason"": ""N/A"",""Delight"": ""Yes"",""Delight Reason"": ""Sound quality, convenience, no mess or cleanup"",""Disappointment"": ""No"",""Disappointment Reason"": ""N/A"",""Time"": ""Unknown"",""Season"": ""Unknown"",""Weather"": ""Unknown"",""User Known"": ""No"",""User Description"": ""Unknown""}"
89,B07X7YFZWG,B07X7YFZWG,"Reviewed in the United States 🇺🇸 on August 31, 2022",2022-08-31,1661900400,Amazon Customer,5,Fun Tool,Saw a young boy using it and instantly brought myself here Its pretty fun,False,[],0.970392644405365,0.0029952256008982,B07X7YFZWG,15,15,"{""Review Summary"": ""Fun product that caught my attention"",""Observed Technical Facts"": ""Unknown"",""Improvements expected / what users request"": ""Unknown"",""Complaints and issues users have experienced"": ""Unknown"",""How the product is used"": ""Unknown"",""Where the product is used"": ""Unknown"",""Sentiment"": ""Positive"",""Anger"": ""No"",""Anger Reason"": ""N/A"",""Delight"": ""Yes"",""Delight Reason"": ""Fun product"",""Disappointment"": ""No"",""Disappointment Reason"": ""N/A"",""Time"": ""Unknown"",""Season"": ""Unknown"",""Weather"": ""Unknown"",""User Known"": ""No"",""User Description"": ""Unknown""}"
90,B07X7YFZWG,B07XCRT49W,"Reviewed in the United States 🇺🇸 on July 28, 2022",2022-07-28,1658962800,AverageGummyBear,4,Almost perfect,Product is fun for all ages and seems durable but for kids there really needs to be a string to keep the pen from being lost,False,[],0.3697530031204223,0.0604028701782226,B07X7YFZWG,26,26,"{""Review Summary"": ""Fun and durable product, but needs improvement for kids' use"",""Observed Technical Facts"": ""Unknown"",""Improvements expected / what users request"": ""Addition of a string to keep the pen from being lost"",""Complaints and issues users have experienced"": ""Pen can be easily lost without a string"",""How the product is used"": ""Unknown"",""Where the product is used"": ""Unknown"",""Sentiment"": ""Positive"",""Anger"": ""No"",""Anger Reason"": ""N/A"",""Delight"": ""Yes"",""Delight Reason"": ""Fun for all ages, durable"",""Disappointment"": ""Yes"",""Disappointment Reason"": ""Lack of string to keep pen from being lost"",""Time"": ""Unknown"",""Season"": ""Unknown"",""Weather"": ""Unknown"",""User Known"": ""No"",""User Description"": ""Unknown""}"
91,B07X7YFZWG,B07XCRT49W,"Reviewed in the United States 🇺🇸 on July 26, 2022",2022-07-26,1658790000,John,5,So good bought a second for friends,This thing is great Kids and adults love it One thing to know is it can be a bit loud but the entertainment it brings is worth it If youre thinking about it just buy it,False,[],0.9884816408157348,0.0012154792202636,B07X7YFZWG,36,36,"{""Review Summary"": ""Great entertainment for kids and adults, but can be loud."",""Observed Technical Facts"": ""Unknown"",""Improvements expected / what users request"": ""Unknown"",""Complaints and issues users have experienced"": ""Can be loud"",""How the product is used"": ""Entertainment"",""Where the product is used"": ""Unknown"",""Sentiment"": ""Positive"",""Anger"": ""No"",""Anger Reason"": ""N/A"",""Delight"": ""Yes"",""Delight Reason"": ""Brings great entertainment"",""Disappointment"": ""No"",""Disappointment Reason"": ""N/A"",""Time"": ""Unknown"",""Season"": ""Unknown"",""Weather"": ""Unknown"",""User Known"": ""No"",""User Description"": ""Unknown""}"
92,B07X7YFZWG,B07X7YFZWG,"Reviewed in the United States 🇺🇸 on July 21, 2022",2022-07-21,1658358000,Amazon Customer,5,Great to keep kids entertained,We have loved this We have it in our sensory backpack for when we go out and my oldest loves this thing This is her goto when we are at restaurants waiting for our food Normally outings would be filled with trying to come up with new creative games to pass the time and keep them entertained while we waited for our food to come out and not be overwhelmed by all the sounds and action going on around us now we pull this out and its quiet and calm and peaceful They have something to focus on to help drown all the extra sensory input and its been a game changer with our outings,False,[],0.9950810074806212,0.0013398225419223,B07X7YFZWG,115,115,"{""Review Summary"": ""Game changer for outings with sensory-sensitive children."",""Observed Technical Facts"": ""Unknown"",""Improvements expected / what users request"": ""Unknown"",""Complaints and issues users have experienced"": ""None mentioned"",""How the product is used"": ""As a calming tool for sensory-sensitive children during outings"",""Where the product is used"": ""Restaurants and other public places"",""Sentiment"": ""Delight"",""Anger"": ""No"",""Anger Reason"": ""N/A"",""Delight"": ""Yes"",""Delight Reason"": ""Calms sensory-sensitive children during outings"",""Disappointment"": ""No"",""Disappointment Reason"": ""N/A"",""Time"": ""Unknown"",""Season"": ""Unknown"",""Weather"": ""Unknown"",""User Known"": ""No"",""User Description"": ""Parent of sensory-sensitive children""}"
93,B07X7YFZWG,B07XCRVK2Y,"Reviewed in the United States 🇺🇸 on July 21, 2022",2022-07-21,1658358000,Kelly K,3,No good without the pen,I bought this for car rides to keep my toddler busy He loved it until he lost the pen somewhere in our house possibly down a grate so now I have a useless toy because you cant buy a back up pen,False,[],0.1885612457990646,0.5615997314453125,B07X7YFZWG,42,42,"{""Review Summary"": ""Product is useless without a backup pen, causing frustration for parents and children."",""Observed Technical Facts"": ""Comes with a pen for drawing on the toy"",""Improvements expected / what users request"": ""Ability to purchase backup pens separately"",""Complaints and issues users have experienced"": ""Lost pen renders the product useless"",""How the product is used"": ""Entertaining children during car rides"",""Where the product is used"": ""In the car"",""Sentiment"": ""Negative"",""Anger"": ""No"",""Anger Reason"": ""N/A"",""Delight"": ""No"",""Delight Reason"": ""N/A"",""Disappointment"": ""Yes"",""Disappointment Reason"": ""Lost pen renders the product useless"",""Time"": ""Unknown"",""Season"": ""Unknown"",""Weather"": ""Unknown"",""User Known"": ""No"",""User Description"": ""Parent of a toddler""}"
94,B07X7YFZWG,B07XCRT49W,"Reviewed in the United States 🇺🇸 on July 19, 2022",2022-07-19,1658185200,Ashlie Suarez,5,So easy & fun,The media could not be loaded My 5  13 year old love theirs I also find myself playing around with it too it helps calm my anxiety  its a great stress reliever Both of my girls love sensory toys  I think this toy is definitely up there for their liking  one of their most used sensory items,False,[],0.968445599079132,0.0094125056639313,B07X7YFZWG,65,65,"{""Review Summary"": ""Great sensory toy for kids and adults to relieve stress and anxiety."",""Observed Technical Facts"": ""Unknown"",""Improvements expected / what users request"": ""Unknown"",""Complaints and issues users have experienced"": ""Unknown"",""How the product is used"": ""To relieve stress and anxiety"",""Where the product is used"": ""Unknown"",""Sentiment"": ""Positive"",""Anger"": ""No"",""Anger Reason"": ""N/A"",""Delight"": ""Yes"",""Delight Reason"": ""Helps calm anxiety, great stress reliever"",""Disappointment"": ""No"",""Disappointment Reason"": ""N/A"",""Time"": ""Unknown"",""Season"": ""Unknown"",""Weather"": ""Unknown"",""User Known"": ""No"",""User Description"": ""Parent of two children who love sensory toys""}"
95,B07X7YFZWG,B07XCRT49W,"Reviewed in the United States 🇺🇸 on July 17, 2022",2022-07-17,1658012400,Amber D.,2,Cheaply Made,Cheaply made product Child used it for one day and the coating on the pen starting coming off leaving shards on the board Not safe and poor quality,False,[],0.0010333250975236,0.9863073825836182,B07X7YFZWG,29,29,"{""Review Summary"": ""Poor quality and unsafe product"",""Observed Technical Facts"": ""Coating on pen came off after one day of use"",""Improvements expected / what users request"": ""Better quality materials, safer design"",""Complaints and issues users have experienced"": ""Coating on pen came off, leaving shards on the board"",""How the product is used"": ""Unknown"",""Where the product is used"": ""Unknown"",""Sentiment"": ""Negative"",""Anger"": ""No"",""Anger Reason"": ""N/A"",""Delight"": ""No"",""Delight Reason"": ""N/A"",""Disappointment"": ""Yes"",""Disappointment Reason"": ""Poor quality, unsafe design"",""Time"": ""Unknown"",""Season"": ""Unknown"",""Weather"": ""Unknown"",""User Known"": ""No"",""User Description"": ""Unknown""}"
96,B07X7YFZWG,B07XCRT49W,"Reviewed in the United States 🇺🇸 on July 17, 2022",2022-07-17,1658012400,Shaunda Holland,5,Nice,Kids and I enjoyed trying to make things on our way to vacay,False,[],0.8599832057952881,0.0131713785231113,B07X7YFZWG,14,14,"{""Review Summary"": ""Fun activity for kids during travel"",""Observed Technical Facts"": ""Unknown"",""Improvements expected / what users request"": ""Unknown"",""Complaints and issues users have experienced"": ""Unknown"",""How the product is used"": ""Entertainment during travel"",""Where the product is used"": ""During travel"",""Sentiment"": ""Positive"",""Anger"": ""No"",""Anger Reason"": ""N/A"",""Delight"": ""Yes"",""Delight Reason"": ""Enjoyed making things"",""Disappointment"": ""No"",""Disappointment Reason"": ""N/A"",""Time"": ""Unknown"",""Season"": ""Unknown"",""Weather"": ""Unknown"",""User Known"": ""No"",""User Description"": ""Parent traveling with kids""}"
97,B07X7YFZWG,B07X7YFZWG,"Reviewed in the United States 🇺🇸 on July 17, 2022",2022-07-17,1658012400,kristel,5,Yes!,I wish I had one when I was younger,False,[],0.3014890551567077,0.2955852746963501,B07X7YFZWG,9,9,"{""Review Summary"": ""Positive sentiment towards the product"",""Observed Technical Facts"": ""Unknown"",""Improvements expected / what users request"": ""Unknown"",""Complaints and issues users have experienced"": ""Unknown"",""How the product is used"": ""Unknown"",""Where the product is used"": ""Unknown"",""Sentiment"": ""Positive"",""Anger"": ""No"",""Anger Reason"": ""N/A"",""Delight"": ""Yes"",""Delight Reason"": ""Positive sentiment towards the product"",""Disappointment"": ""No"",""Disappointment Reason"": ""N/A"",""Time"": ""Unknown"",""Season"": ""Unknown"",""Weather"": ""Unknown"",""User Known"": ""No"",""User Description"": ""Unknown""}"
98,B07X7YFZWG,B07X7YFZWG,"Reviewed in the United States 🇺🇸 on July 15, 2022",2022-07-15,1657839600,Down 2 Meee,5,"Very Fun, Very Cool!",So fun the whole family was playing with it even me,False,[],0.9721893072128296,0.0038992334157228,B07X7YFZWG,11,11,"{""Review Summary"": ""Fun for the whole family"",""Observed Technical Facts"": ""Unknown"",""Improvements expected / what users request"": ""Unknown"",""Complaints and issues users have experienced"": ""Unknown"",""How the product is used"": ""Playing"",""Where the product is used"": ""Unknown"",""Sentiment"": ""Delight"",""Anger"": ""No"",""Anger Reason"": ""N/A"",""Delight"": ""Yes"",""Delight Reason"": ""Fun for the whole family"",""Disappointment"": ""No"",""Disappointment Reason"": ""N/A"",""Time"": ""Unknown"",""Season"": ""Unknown"",""Weather"": ""Unknown"",""User Known"": ""No"",""User Description"": ""Unknown""}"
99,B07X7YFZWG,B07X7YFZWG,"Reviewed in the United States 🇺🇸 on July 10, 2022",2022-07-10,1657407600,Scott W.,5,AMAZING TOY,Really great toy that also inspires creativity EXCELLENT QUALITY AND VALUE,False,[],0.9963422417640686,0.0015205307863652,B07X7YFZWG,15,15,"{""Review Summary"": ""Great toy that inspires creativity and is of excellent quality and value."",""Observed Technical Facts"": ""Unknown"",""Improvements expected / what users request"": ""Unknown"",""Complaints and issues users have experienced"": ""Unknown"",""How the product is used"": ""As a toy that inspires creativity"",""Where the product is used"": ""Unknown"",""Sentiment"": ""Delight"",""Anger"": ""No"",""Anger Reason"": ""N/A"",""Delight"": ""Yes"",""Delight Reason"": ""Inspires creativity, excellent quality and value"",""Disappointment"": ""No"",""Disappointment Reason"": ""N/A"",""Time"": ""Unknown"",""Season"": ""Unknown"",""Weather"": ""Unknown"",""User Known"": ""No"",""User Description"": ""Unknown""}"
100,B07X7YFZWG,B07XCRVK2Y,"Reviewed in the United States on July 8, 2022",2022-07-08,1657234800,The Oil Lady,5,"Sturdy, fun, attractive",My kids and I love this old fashioned toy,False,[],0.9845147728919984,0.0036673853173851,B07X7YFZWG,9,9,"{""Review Summary"": ""Great old fashioned toy loved by kids and adults alike."",""Observed Technical Facts"": ""Unknown"",""Improvements expected / what users request"": ""Unknown"",""Complaints and issues users have experienced"": ""Unknown"",""How the product is used"": ""As a toy"",""Where the product is used"": ""Unknown"",""Sentiment"": ""Delight"",""Anger"": ""No"",""Anger Reason"": ""N/A"",""Delight"": ""Yes"",""Delight Reason"": ""Loved by kids and adults"",""Disappointment"": ""No"",""Disappointment Reason"": ""N/A"",""Time"": ""Unknown"",""Season"": ""Unknown"",""Weather"": ""Unknown"",""User Known"": ""No"",""User Description"": ""Unknown""}"
101,B07X7YFZWG,B07XCRT49W,"Reviewed in the United States on July 4, 2022",2022-07-04,1656889200,Tazik,4,"Nice product, slightly damaged",The product itself is nice of good quality and the child enjoys playing with it However it came a little damaged but not enough to waste time on sending it back For your attention,False,[],0.2134726792573928,0.0837248265743255,B07X7YFZWG,34,34,"{""Review Summary"": ""Good quality product, but arrived slightly damaged."",""Observed Technical Facts"": ""Unknown"",""Improvements expected / what users request"": ""Better packaging to prevent damage during shipping"",""Complaints and issues users have experienced"": ""Product arrived slightly damaged"",""How the product is used"": ""Child enjoys playing with it"",""Where the product is used"": ""Unknown"",""Sentiment"": ""Neutral"",""Anger"": ""No"",""Anger Reason"": ""N/A"",""Delight"": ""No"",""Delight Reason"": ""N/A"",""Disappointment"": ""No"",""Disappointment Reason"": ""N/A"",""Time"": ""Unknown"",""Season"": ""Unknown"",""Weather"": ""Unknown"",""User Known"": ""No"",""User Description"": ""Unknown""}"
102,B07X7YFZWG,B07XCRT49W,"Reviewed in the United States on June 26, 2022",2022-06-26,1656198000,Sarah Cooper ,5,Adhd approved,My son who has adhd has enjoyed playing with this It keeps him entertained for quite a while It is easy to use and durable Perfect for home or on the go,False,[],0.9807528853416444,0.0016126529080793,B07X7YFZWG,33,33,"{""Review Summary"": ""Great toy for children with ADHD, easy to use and durable."",""Observed Technical Facts"": ""Unknown"",""Improvements expected / what users request"": ""Unknown"",""Complaints and issues users have experienced"": ""None mentioned"",""How the product is used"": ""Entertainment for children with ADHD"",""Where the product is used"": ""Home, on the go"",""Sentiment"": ""Delight"",""Anger"": ""No"",""Anger Reason"": ""N/A"",""Delight"": ""Yes"",""Delight Reason"": ""Entertains child with ADHD, easy to use and durable"",""Disappointment"": ""No"",""Disappointment Reason"": ""N/A"",""Time"": ""Unknown"",""Season"": ""Unknown"",""Weather"": ""Unknown"",""User Known"": ""No"",""User Description"": ""Parent of a child with ADHD""}"
103,B07X7YFZWG,B07XCRT49W,"Reviewed in the United States on June 23, 2022",2022-06-23,1655938800,VR,5,My 4 year old loved it!,Great for travel Gave this to my kids and it entertained them for over an hour Easy to use,False,[],0.9857028722763062,0.0016887865494936,B07X7YFZWG,20,20,"{""Review Summary"": ""Great for travel, easy to use and entertaining for kids."",""Observed Technical Facts"": ""Unknown"",""Improvements expected / what users request"": ""Unknown"",""Complaints and issues users have experienced"": ""Unknown"",""How the product is used"": ""Entertaining kids during travel"",""Where the product is used"": ""During travel"",""Sentiment"": ""Delight"",""Anger"": ""No"",""Anger Reason"": ""N/A"",""Delight"": ""Yes"",""Delight Reason"": ""Entertaining for kids, easy to use"",""Disappointment"": ""No"",""Disappointment Reason"": ""N/A"",""Time"": ""Unknown"",""Season"": ""Unknown"",""Weather"": ""Unknown"",""User Known"": ""No"",""User Description"": ""Parent who gave the product to their kids for entertainment during travel""}"
104,B07X7YFZWG,B07X7YFZWG,"Reviewed in the United States on June 17, 2022",2022-06-17,1655420400,Mor Shapira,4,Cool,My daughter loves it I wish the pen was connected to the board,False,[],0.9268513917922974,0.0069733411073684,B07X7YFZWG,13,13,"{""Review Summary"": ""Positive review, but with a minor issue"",""Observed Technical Facts"": ""Board and pen"",""Improvements expected / what users request"": ""Connect the pen to the board"",""Complaints and issues users have experienced"": ""Pen not connected to the board"",""How the product is used"": ""Unknown"",""Where the product is used"": ""Unknown"",""Sentiment"": ""Positive"",""Anger"": ""No"",""Anger Reason"": ""N/A"",""Delight"": ""Yes"",""Delight Reason"": ""Daughter loves it"",""Disappointment"": ""No"",""Disappointment Reason"": ""N/A"",""Time"": ""Unknown"",""Season"": ""Unknown"",""Weather"": ""Unknown"",""User Known"": ""No"",""User Description"": ""Parent who purchased the product for their daughter""}"
105,B07X7YFZWG,B07X7YFZWG,"Reviewed in the United States on June 14, 2022",2022-06-14,1655161200,Kindle Customer,5,This is so fun!,This just arrived yesterday but someone is always messing with it The beads actually stick very well Its just as satisfying making them drop as it is creating pictures,False,[],0.9584963321685792,0.0085182581096887,B07X7YFZWG,29,29,"{""Review Summary"": ""Satisfying and fun activity, but can be easily disrupted by others."",""Observed Technical Facts"": ""Beads stick well"",""Improvements expected / what users request"": ""Unknown"",""Complaints and issues users have experienced"": ""Easily disrupted by others"",""How the product is used"": ""Creating pictures and dropping beads"",""Where the product is used"": ""Unknown"",""Sentiment"": ""Positive"",""Anger"": ""No"",""Anger Reason"": ""N/A"",""Delight"": ""Yes"",""Delight Reason"": ""Satisfying and fun activity, beads stick well"",""Disappointment"": ""No"",""Disappointment Reason"": ""N/A"",""Time"": ""Unknown"",""Season"": ""Unknown"",""Weather"": ""Unknown"",""User Known"": ""No"",""User Description"": ""Unknown""}"
106,B07X7YFZWG,B07XCRT49W,"Reviewed in the United States on June 9, 2022",2022-06-09,1654729200,Careshmeh,4,LOVES THIS ITEM! Used a drill…,I have a 6 year old and a two year old and they LOVE these However I bought them to take on a trip and knew the pens would get lost immediately so I used a 332 drill bit and put a hole through middle section of the magnet pens and on each board I then opened the back with a screwdriver and tied one end inside closed it and tied the pen to the other end The pens fit snugly so I couldnt just tie something and glue around it I ran a nylon thread through the middle holesVWALLA The pens will not get lost on this mama,False,"[""https://m.media-amazon.com/images/I/71TwhaRDoBL._SL1600_.jpg"",""https://m.media-amazon.com/images/I/81iyXIgoVTL._SL1600_.jpg"",""https://m.media-amazon.com/images/I/81xDQUVcDHL._SL1600_.jpg""]",0.5982517004013062,0.2437092959880828,B07X7YFZWG,118,118,"{""Review Summary"": ""Great for kids, but modifications needed to prevent loss of pens"",""Observed Technical Facts"": ""Magnetic pens, nylon thread modification"",""Improvements expected / what users request"": ""Better pen storage solution"",""Complaints and issues users have experienced"": ""Pens get lost easily"",""How the product is used"": ""Entertaining kids"",""Where the product is used"": ""At home, on trips"",""Sentiment"": ""Positive"",""Anger"": ""No"",""Anger Reason"": ""N/A"",""Delight"": ""Yes"",""Delight Reason"": ""Kids love it"",""Disappointment"": ""No"",""Disappointment Reason"": ""N/A"",""Time"": ""Unknown"",""Season"": ""Unknown"",""Weather"": ""Unknown"",""User Known"": ""No"",""User Description"": ""Parent of young children""}"
107,B07X7YFZWG,B07XCRT49W,"Reviewed in the United States on May 27, 2022",2022-05-27,1653606000,Lyudmila,5,Good gadget,Even my older kids enjoy it Looking forward to taking it on our next flight,False,[],0.9576693773269652,0.0038435654714703,B07X7YFZWG,15,15,"{""Review Summary"": ""Great for travel and enjoyed by all ages."",""Observed Technical Facts"": ""Unknown"",""Improvements expected / what users request"": ""Unknown"",""Complaints and issues users have experienced"": ""Unknown"",""How the product is used"": ""For entertainment during travel"",""Where the product is used"": ""On flights"",""Sentiment"": ""Positive"",""Anger"": ""No"",""Anger Reason"": ""N/A"",""Delight"": ""Yes"",""Delight Reason"": ""Enjoyed by all ages, looking forward to next use"",""Disappointment"": ""No"",""Disappointment Reason"": ""N/A"",""Time"": ""Unknown"",""Season"": ""Unknown"",""Weather"": ""Unknown"",""User Known"": ""No"",""User Description"": ""Unknown""}"
108,B07X7YFZWG,B07X7YFZWG,"Reviewed in the United States on May 24, 2022",2022-05-24,1653346800,Amazon Customer,5,Nice for Car Rides,My kids all enjoy these when were traveling  even my teenagerThey are a little noisy but tolerable as long as the kids dont shake them too much,False,[],0.8614047169685364,0.0080826375633478,B07X7YFZWG,30,30,"{""Review Summary"": ""Great for traveling with kids, but slightly noisy"",""Observed Technical Facts"": ""Unknown"",""Improvements expected / what users request"": ""Unknown"",""Complaints and issues users have experienced"": ""Slightly noisy"",""How the product is used"": ""Traveling with kids"",""Where the product is used"": ""Unknown"",""Sentiment"": ""Positive"",""Anger"": ""No"",""Anger Reason"": ""N/A"",""Delight"": ""Yes"",""Delight Reason"": ""Enjoyed by all kids, including teenager"",""Disappointment"": ""No"",""Disappointment Reason"": ""N/A"",""Time"": ""Unknown"",""Season"": ""Unknown"",""Weather"": ""Unknown"",""User Known"": ""No"",""User Description"": ""Parent who travels with kids""}"
109,B07X7YFZWG,B07X7YFZWG,"Reviewed in the United States on May 18, 2022",2022-05-18,1652828400,Jennifer Russell,5,"Super fun toy, good for using your imagination or making the suggested designs that come with it!",10 yr old son and 5 yr old daughter had lots of fun with these Mom  Grandma did too  reminds me of a light bright but no little pieces to keep track of or worry about a little one getting in their mouth,False,[],0.8705235719680786,0.0117512112483382,B07X7YFZWG,46,46,"{""Review Summary"": ""Fun for kids and adults, similar to Light Bright but safer"",""Observed Technical Facts"": ""Unknown"",""Improvements expected / what users request"": ""Unknown"",""Complaints and issues users have experienced"": ""Unknown"",""How the product is used"": ""Entertainment for kids and adults"",""Where the product is used"": ""Unknown"",""Sentiment"": ""Positive"",""Anger"": ""No"",""Anger Reason"": ""N/A"",""Delight"": ""Yes"",""Delight Reason"": ""Fun for kids and adults, safe for young children"",""Disappointment"": ""No"",""Disappointment Reason"": ""N/A"",""Time"": ""Unknown"",""Season"": ""Unknown"",""Weather"": ""Unknown"",""User Known"": ""No"",""User Description"": ""Parent or grandparent who purchased the product for children""}"
110,B085Q4W3WX,B085Q4W3WX,"Reviewed in the United States 🇺🇸 on July 11, 2022",2022-07-11,1657494000,Kerry C.,5,No parts to lose,Grandkids ages 4 and 6 loved the Magnatab,False,[],0.8987904191017151,0.0311869774013757,B085Q4W3WX,12,12,"{""Review Summary"": ""Positive review for the Magnatab toy."",""Observed Technical Facts"": ""Unknown"",""Improvements expected / what users request"": ""Unknown"",""Complaints and issues users have experienced"": ""Unknown"",""How the product is used"": ""As a toy for kids"",""Where the product is used"": ""Unknown"",""Sentiment"": ""Positive"",""Anger"": ""No"",""Anger Reason"": ""N/A"",""Delight"": ""Yes"",""Delight Reason"": ""Loved by grandkids"",""Disappointment"": ""No"",""Disappointment Reason"": ""N/A"",""Time"": ""Unknown"",""Season"": ""Unknown"",""Weather"": ""Unknown"",""User Known"": ""No"",""User Description"": ""Grandparent""}"
111,B085Q4W3WX,B085Q4W3WX,"Reviewed in the United States 🇺🇸 on July 1, 2022",2022-07-01,1656630000,Kathy Hagenwald,5,Kids love them,These are perfect for the carThe kids practice drawing and even try making maps of where we areVery sturdy andthe perfect size for kids,False,[],0.9953373670578004,0.0012667912524193,B085Q4W3WX,27,27,"{""Review Summary"": ""Sturdy and perfect size for kids to use in the car for drawing and making maps."",""Observed Technical Facts"": ""Unknown"",""Improvements expected / what users request"": ""Unknown"",""Complaints and issues users have experienced"": ""Unknown"",""How the product is used"": ""Drawing and making maps in the car"",""Where the product is used"": ""Car"",""Sentiment"": ""Positive"",""Anger"": ""No"",""Anger Reason"": ""N/A"",""Delight"": ""Yes"",""Delight Reason"": ""Sturdy and perfect size for kids"",""Disappointment"": ""No"",""Disappointment Reason"": ""N/A"",""Time"": ""Unknown"",""Season"": ""Unknown"",""Weather"": ""Unknown"",""User Known"": ""No"",""User Description"": ""Parent or caregiver of children who use the product in the car""}"
